PV,Value
DIAG_MTCA17:PICO7_CH5:RNG1_EEOFST_RD,-4.0609773876987276e-10
DIAG_MTCA17:PICO7_CH6:RNG0_EEGAIN_RD,2.2344052996725594e-10
DIAG_MTCA17:PICO7_CH6:RNG0_EEOFST_RD,1.2588527553702988e-08
DIAG_MTCA17:PICO7_CH6:RNG1_EEGAIN_RD,5.9011758153648675e-12
DIAG_MTCA17:PICO7_CH6:RNG1_EEOFST_RD,3.4176853014322717e-10
DIAG_MTCA17:PICO7_CH7:RNG0_EEGAIN_RD,2.2344358308057366e-10
DIAG_MTCA17:PICO7_CH7:RNG0_EEOFST_RD,-8.925731265208015e-09
DIAG_MTCA17:PICO7_CH7:RNG1_EEGAIN_RD,5.902980361460752e-12
DIAG_MTCA17:PICO7_CH7:RNG1_EEOFST_RD,-2.229746387527598e-10
DIAG_MTCA17:PICO8_CH0:RNG0_EEGAIN_RD,2.2339471938970235e-10
DIAG_MTCA17:PICO8_CH0:RNG0_EEOFST_RD,-2.800038423345086e-09
DIAG_MTCA17:PICO8_CH0:RNG1_EEGAIN_RD,5.886164385765502e-12
DIAG_MTCA17:PICO8_CH0:RNG1_EEOFST_RD,-5.136926300997047e-11
DIAG_MTCA17:PICO8_CH1:RNG0_EEGAIN_RD,2.233427887077255e-10
DIAG_MTCA17:PICO8_CH1:RNG0_EEOFST_RD,-2.5883553078642763e-08
DIAG_MTCA17:PICO8_CH1:RNG1_EEGAIN_RD,5.884233204855871e-12
DIAG_MTCA17:PICO8_CH1:RNG1_EEOFST_RD,-6.449571987587888e-10
DIAG_MTCA17:PICO8_CH2:RNG0_EEGAIN_RD,2.233916107652334e-10
DIAG_MTCA17:PICO8_CH2:RNG0_EEOFST_RD,6.149321052362211e-09
DIAG_MTCA17:PICO8_CH2:RNG1_EEGAIN_RD,5.883407042800437e-12
DIAG_MTCA17:PICO8_CH2:RNG1_EEOFST_RD,1.8696726111766537e-10
DIAG_MTCA17:PICO8_CH3:RNG0_EEGAIN_RD,2.2332605209562928e-10
DIAG_MTCA17:PICO8_CH3:RNG0_EEOFST_RD,-1.7655166217878104e-08
DIAG_MTCA17:PICO8_CH3:RNG1_EEGAIN_RD,5.881143662345156e-12
DIAG_MTCA17:PICO8_CH3:RNG1_EEOFST_RD,-4.0680828150563286e-10
DIAG_MTCA17:PICO8_CH4:RNG0_EEGAIN_RD,2.234793322619666e-10
DIAG_MTCA17:PICO8_CH4:RNG0_EEOFST_RD,-5.4252558001621765e-09
DIAG_MTCA17:PICO8_CH4:RNG1_EEGAIN_RD,5.886370817859143e-12
DIAG_MTCA17:PICO8_CH4:RNG1_EEOFST_RD,-1.221438505893957e-10
DIAG_MTCA17:PICO8_CH5:RNG0_EEGAIN_RD,2.234866458561413e-10
DIAG_MTCA17:PICO8_CH5:RNG0_EEOFST_RD,2.1773656655454943e-08
DIAG_MTCA17:PICO8_CH5:RNG1_EEGAIN_RD,5.886037750951756e-12
DIAG_MTCA17:PICO8_CH5:RNG1_EEOFST_RD,5.97909888266912e-10
DIAG_MTCA17:PICO8_CH6:RNG0_EEGAIN_RD,2.2347446115844605e-10
DIAG_MTCA17:PICO8_CH6:RNG0_EEOFST_RD,-9.27142185247476e-09
DIAG_MTCA17:PICO8_CH6:RNG1_EEGAIN_RD,5.8859102487762716e-12
DIAG_MTCA17:PICO8_CH6:RNG1_EEOFST_RD,-2.1740474698273005e-10
DIAG_MTCA17:PICO8_CH7:RNG0_EEGAIN_RD,2.2344996686296525e-10
DIAG_MTCA17:PICO8_CH7:RNG0_EEOFST_RD,-1.8639209287130143e-08
DIAG_MTCA17:PICO8_CH7:RNG1_EEGAIN_RD,5.886378624114785e-12
DIAG_MTCA17:PICO8_CH7:RNG1_EEOFST_RD,-4.678992193696274e-10
DIAG_MTCA17:PICO9_CH0:RNG0_EEGAIN_RD,2.2342384886631095e-10
DIAG_MTCA17:PICO9_CH0:RNG0_EEOFST_RD,-1.579017627761914e-08
DIAG_MTCA17:PICO9_CH0:RNG1_EEGAIN_RD,5.8830739758930495e-12
DIAG_MTCA17:PICO9_CH0:RNG1_EEOFST_RD,-4.0185360594691133e-10
DIAG_MTCA17:PICO9_CH1:RNG0_EEGAIN_RD,2.2343073224906362e-10
DIAG_MTCA17:PICO9_CH1:RNG0_EEOFST_RD,1.1367380814419903e-08
DIAG_MTCA17:PICO9_CH1:RNG1_EEGAIN_RD,5.884961355034912e-12
DIAG_MTCA17:PICO9_CH1:RNG1_EEOFST_RD,3.286646232947277e-10
DIAG_MTCA17:PICO9_CH2:RNG0_EEGAIN_RD,2.234388785105068e-10
DIAG_MTCA17:PICO9_CH2:RNG0_EEOFST_RD,-1.069733546188445e-08
DIAG_MTCA17:PICO9_CH2:RNG1_EEGAIN_RD,5.884469994610342e-12
DIAG_MTCA17:PICO9_CH2:RNG1_EEOFST_RD,-2.367626095178821e-10
DIAG_MTCA17:PICO9_CH3:RNG0_EEGAIN_RD,2.2341394012581617e-10
DIAG_MTCA17:PICO9_CH3:RNG0_EEOFST_RD,-1.086390710725027e-08
DIAG_MTCA17:PICO9_CH3:RNG1_EEGAIN_RD,5.8841139426168976e-12
DIAG_MTCA17:PICO9_CH3:RNG1_EEOFST_RD,-2.3705293283882156e-10
DIAG_MTCA17:PICO9_CH4:RNG0_EEGAIN_RD,2.2338178529146546e-10
DIAG_MTCA17:PICO9_CH4:RNG0_EEOFST_RD,-2.5110946211270857e-08
DIAG_MTCA17:PICO9_CH4:RNG1_EEGAIN_RD,5.882007120955324e-12
DIAG_MTCA17:PICO9_CH4:RNG1_EEOFST_RD,-6.357182003036144e-10
DIAG_MTCA17:PICO9_CH5:RNG0_EEGAIN_RD,2.2335232274794947e-10
DIAG_MTCA17:PICO9_CH5:RNG0_EEOFST_RD,-1.8130862144971616e-08
DIAG_MTCA17:PICO9_CH5:RNG1_EEGAIN_RD,5.881537010893334e-12
DIAG_MTCA17:PICO9_CH5:RNG1_EEOFST_RD,-4.358054195297001e-10
DIAG_MTCA17:PICO9_CH6:RNG0_EEGAIN_RD,2.233791901451454e-10
DIAG_MTCA17:PICO9_CH6:RNG0_EEOFST_RD,-1.0083546442274383e-08
DIAG_MTCA17:PICO9_CH6:RNG1_EEGAIN_RD,5.884212388174159e-12
DIAG_MTCA17:PICO9_CH6:RNG1_EEOFST_RD,-2.338078342045691e-10
DIAG_MTCA17:PICO9_CH7:RNG0_EEGAIN_RD,2.2337107163927783e-10
DIAG_MTCA17:PICO9_CH7:RNG0_EEOFST_RD,-1.8547853031236627e-08
DIAG_MTCA17:PICO9_CH7:RNG1_EEGAIN_RD,5.885007325207026e-12
DIAG_MTCA17:PICO9_CH7:RNG1_EEOFST_RD,-4.348713333879317e-10
DIAG_MTCA19:PICO3_CH0:RNG0_EEGAIN_RD,2.2348206618616473e-10
DIAG_MTCA19:PICO3_CH0:RNG0_EEOFST_RD,-3.3545948241453516e-08
DIAG_MTCA19:PICO3_CH0:RNG1_EEGAIN_RD,5.901882281500459e-12
DIAG_MTCA19:PICO3_CH0:RNG1_EEOFST_RD,-8.794386330279735e-10
DIAG_MTCA19:PICO3_CH1:RNG0_EEGAIN_RD,2.2353396911256596e-10
DIAG_MTCA19:PICO3_CH1:RNG0_EEOFST_RD,-8.636230397485178e-09
DIAG_MTCA19:PICO3_CH1:RNG1_EEGAIN_RD,5.901287705029068e-12
DIAG_MTCA19:PICO3_CH1:RNG1_EEOFST_RD,-2.1289220386577767e-10
DIAG_MTCA19:PICO3_CH2:RNG0_EEGAIN_RD,2.2358941087485817e-10
DIAG_MTCA19:PICO3_CH2:RNG0_EEOFST_RD,6.4560707890848335e-09
DIAG_MTCA19:PICO3_CH2:RNG1_EEGAIN_RD,5.902176750810506e-12
DIAG_MTCA19:PICO3_CH2:RNG1_EEOFST_RD,1.8363725817760468e-10
DIAG_MTCA19:PICO3_CH3:RNG0_EEGAIN_RD,2.2348951855821753e-10
DIAG_MTCA19:PICO3_CH3:RNG0_EEOFST_RD,-2.7128409740839743e-08
DIAG_MTCA19:PICO3_CH3:RNG1_EEGAIN_RD,5.9013267363072774e-12
DIAG_MTCA19:PICO3_CH3:RNG1_EEOFST_RD,-7.473814345182461e-10
DIAG_MTCA19:PICO3_CH4:RNG0_EEGAIN_RD,2.2350292450123987e-10
DIAG_MTCA19:PICO3_CH4:RNG0_EEOFST_RD,-1.0869936950541614e-08
DIAG_MTCA19:PICO3_CH4:RNG1_EEGAIN_RD,5.899499205125336e-12
DIAG_MTCA19:PICO3_CH4:RNG1_EEOFST_RD,-2.7797703028298315e-10
DIAG_MTCA19:PICO3_CH5:RNG0_EEGAIN_RD,2.2344023853371198e-10
DIAG_MTCA19:PICO3_CH5:RNG0_EEOFST_RD,-8.367787351915013e-09
DIAG_MTCA19:PICO3_CH5:RNG1_EEGAIN_RD,5.905534741779128e-12
DIAG_MTCA19:PICO3_CH5:RNG1_EEOFST_RD,-2.1478706313526885e-10
DIAG_MTCA19:PICO3_CH6:RNG0_EEGAIN_RD,2.234750856588974e-10
DIAG_MTCA19:PICO3_CH6:RNG0_EEOFST_RD,9.359024666366622e-10
DIAG_MTCA19:PICO3_CH6:RNG1_EEGAIN_RD,5.9042345665338836e-12
DIAG_MTCA19:PICO3_CH6:RNG1_EEOFST_RD,5.311721062994934e-10
DIAG_MTCA19:PICO3_CH7:RNG0_EEGAIN_RD,2.2343971117777528e-10
DIAG_MTCA19:PICO3_CH7:RNG0_EEOFST_RD,-2.3398561310727928e-08
DIAG_MTCA19:PICO3_CH7:RNG1_EEGAIN_RD,5.899402060610681e-12
DIAG_MTCA19:PICO3_CH7:RNG1_EEOFST_RD,-5.979500783404035e-10
DIAG_MTCA19:PICO4_CH0:RNG0_EEGAIN_RD,2.234775559051272e-10
DIAG_MTCA19:PICO4_CH0:RNG0_EEOFST_RD,-7.499851406578273e-09
DIAG_MTCA19:PICO4_CH0:RNG1_EEGAIN_RD,5.886155712148122e-12
DIAG_MTCA19:PICO4_CH0:RNG1_EEOFST_RD,-1.8309129212745745e-10
DIAG_MTCA19:PICO4_CH1:RNG0_EEGAIN_RD,2.23500676299615e-10
DIAG_MTCA19:PICO4_CH1:RNG0_EEOFST_RD,-1.8610528229601186e-08
DIAG_MTCA19:PICO4_CH1:RNG1_EEGAIN_RD,5.882074341490018e-12
DIAG_MTCA19:PICO4_CH1:RNG1_EEOFST_RD,-4.759593830172548e-10
DIAG_MTCA19:PICO4_CH2:RNG0_EEGAIN_RD,2.234871593342902e-10
DIAG_MTCA19:PICO4_CH2:RNG0_EEOFST_RD,-2.9897833542236185e-08
DIAG_MTCA19:PICO4_CH2:RNG1_EEGAIN_RD,5.882351897246174e-12
DIAG_MTCA19:PICO4_CH2:RNG1_EEOFST_RD,-7.653977451838045e-10
DIAG_MTCA19:PICO4_CH3:RNG0_EEGAIN_RD,2.235141377537886e-10
DIAG_MTCA19:PICO4_CH3:RNG0_EEOFST_RD,2.1994416954385088e-08
DIAG_MTCA19:PICO4_CH3:RNG1_EEGAIN_RD,5.88481130145424e-12
DIAG_MTCA19:PICO4_CH3:RNG1_EEOFST_RD,6.048958001159122e-10
DIAG_MTCA19:PICO4_CH4:RNG0_EEGAIN_RD,2.2345647554544712e-10
DIAG_MTCA19:PICO4_CH4:RNG0_EEOFST_RD,-4.229888261875203e-08
DIAG_MTCA19:PICO4_CH4:RNG1_EEGAIN_RD,5.881222592263313e-12
DIAG_MTCA19:PICO4_CH4:RNG1_EEOFST_RD,-1.1091298990351106e-09
DIAG_MTCA19:PICO4_CH5:RNG0_EEGAIN_RD,2.2347307337966527e-10
DIAG_MTCA19:PICO4_CH5:RNG0_EEOFST_RD,-3.897180356204899e-09
DIAG_MTCA19:PICO4_CH5:RNG1_EEGAIN_RD,5.8820196977005246e-12
DIAG_MTCA19:PICO4_CH5:RNG1_EEOFST_RD,-8.996884487411094e-11
DIAG_MTCA19:PICO4_CH6:RNG0_EEGAIN_RD,2.2347487749208028e-10
DIAG_MTCA19:PICO4_CH6:RNG0_EEOFST_RD,-1.4060078656896735e-09
DIAG_MTCA19:PICO4_CH6:RNG1_EEGAIN_RD,5.884151239171631e-12
DIAG_MTCA19:PICO4_CH6:RNG1_EEOFST_RD,-1.6025543739250914e-11
DIAG_MTCA19:PICO4_CH7:RNG0_EEGAIN_RD,2.234772367160076e-10
DIAG_MTCA19:PICO4_CH7:RNG0_EEOFST_RD,1.3524299014022745e-08
DIAG_MTCA19:PICO4_CH7:RNG1_EEGAIN_RD,5.882893998332417e-12
DIAG_MTCA19:PICO4_CH7:RNG1_EEOFST_RD,3.783671431722979e-10
DIAG_MTCA19:PICO5_CH0:RNG0_EEGAIN_RD,2.2340394811859454e-10
DIAG_MTCA19:PICO5_CH0:RNG0_EEOFST_RD,-1.5717773749202024e-08
DIAG_MTCA19:PICO5_CH0:RNG1_EEGAIN_RD,5.885931499138852e-12
DIAG_MTCA19:PICO5_CH0:RNG1_EEOFST_RD,-3.9836703380480287e-10
DIAG_MTCA19:PICO5_CH1:RNG0_EEGAIN_RD,2.2344127936779756e-10
DIAG_MTCA19:PICO5_CH1:RNG0_EEOFST_RD,-2.378235208766455e-08
DIAG_MTCA19:PICO5_CH1:RNG1_EEGAIN_RD,5.8838207743494575e-12
DIAG_MTCA19:PICO5_CH1:RNG1_EEOFST_RD,-6.060835722188074e-10
DIAG_MTCA19:PICO5_CH2:RNG0_EEGAIN_RD,2.2341092864586187e-10
DIAG_MTCA19:PICO5_CH2:RNG0_EEOFST_RD,-2.3193162945744916e-08
DIAG_MTCA19:PICO5_CH2:RNG1_EEGAIN_RD,5.883501585229878e-12
DIAG_MTCA19:PICO5_CH2:RNG1_EEOFST_RD,-5.835398275699788e-10
DIAG_MTCA19:PICO5_CH3:RNG0_EEGAIN_RD,2.2342173944256416e-10
DIAG_MTCA19:PICO5_CH3:RNG0_EEOFST_RD,-3.9070151558462385e-08
DIAG_MTCA19:PICO5_CH3:RNG1_EEGAIN_RD,5.882361871906161e-12
DIAG_MTCA19:PICO5_CH3:RNG1_EEOFST_RD,-1.0030560826379542e-09
DIAG_MTCA19:PICO5_CH4:RNG0_EEGAIN_RD,2.2345850170246706e-10
DIAG_MTCA19:PICO5_CH4:RNG0_EEOFST_RD,-6.9360739374246805e-09
DIAG_MTCA19:PICO5_CH4:RNG1_EEGAIN_RD,5.8829161160567356e-12
DIAG_MTCA19:PICO5_CH4:RNG1_EEOFST_RD,-1.6693461890593397e-10
DIAG_MTCA19:PICO5_CH5:RNG0_EEGAIN_RD,2.2344114058991948e-10
DIAG_MTCA19:PICO5_CH5:RNG0_EEOFST_RD,-1.3658657316284462e-08
DIAG_MTCA19:PICO5_CH5:RNG1_EEGAIN_RD,5.8827014440265835e-12
DIAG_MTCA19:PICO5_CH5:RNG1_EEOFST_RD,-3.363858080973614e-10
DIAG_MTCA19:PICO5_CH6:RNG0_EEGAIN_RD,2.2346328953926076e-10
DIAG_MTCA19:PICO5_CH6:RNG0_EEOFST_RD,3.6676695014392635e-09
DIAG_MTCA19:PICO5_CH6:RNG1_EEGAIN_RD,5.882682362068348e-12
DIAG_MTCA19:PICO5_CH6:RNG1_EEOFST_RD,1.324484133480297e-10
DIAG_MTCA19:PICO5_CH7:RNG0_EEGAIN_RD,2.2346005601470154e-10
DIAG_MTCA19:PICO5_CH7:RNG0_EEOFST_RD,-2.082919969836894e-08
DIAG_MTCA19:PICO5_CH7:RNG1_EEGAIN_RD,5.882335417373152e-12
DIAG_MTCA19:PICO5_CH7:RNG1_EEOFST_RD,-4.980381107522192e-10
DIAG_MTCA19:PICO6_CH0:RNG0_EEGAIN_RD,2.2345174321980465e-10
DIAG_MTCA19:PICO6_CH0:RNG0_EEOFST_RD,-2.983482971785634e-08
DIAG_MTCA19:PICO6_CH0:RNG1_EEGAIN_RD,5.8841889694072336e-12
DIAG_MTCA19:PICO6_CH0:RNG1_EEOFST_RD,-7.807962054684481e-10
DIAG_MTCA19:PICO6_CH1:RNG0_EEGAIN_RD,2.2345578165605673e-10
DIAG_MTCA19:PICO6_CH1:RNG0_EEOFST_RD,-1.0420837526226023e-09
DIAG_MTCA19:PICO6_CH1:RNG1_EEGAIN_RD,5.884843393838546e-12
DIAG_MTCA19:PICO6_CH1:RNG1_EEOFST_RD,-2.036085189338621e-11
DIAG_MTCA19:PICO6_CH2:RNG0_EEGAIN_RD,2.234464835382255e-10
DIAG_MTCA19:PICO6_CH2:RNG0_EEOFST_RD,3.0225919545046054e-09
DIAG_MTCA19:PICO6_CH2:RNG1_EEGAIN_RD,5.886030378376983e-12
DIAG_MTCA19:PICO6_CH2:RNG1_EEOFST_RD,9.551125862428123e-11
DIAG_MTCA19:PICO6_CH3:RNG0_EEGAIN_RD,2.234457896488351e-10
DIAG_MTCA19:PICO6_CH3:RNG0_EEOFST_RD,-1.1265596455700688e-08
DIAG_MTCA19:PICO6_CH3:RNG1_EEGAIN_RD,5.885646570807923e-12
DIAG_MTCA19:PICO6_CH3:RNG1_EEOFST_RD,-2.7478283537440973e-10
DIAG_MTCA19:PICO6_CH4:RNG0_EEGAIN_RD,2.2343148164960525e-10
DIAG_MTCA19:PICO6_CH4:RNG0_EEOFST_RD,1.1449531989171646e-08
DIAG_MTCA19:PICO6_CH4:RNG1_EEGAIN_RD,5.8848845935211e-12
DIAG_MTCA19:PICO6_CH4:RNG1_EEOFST_RD,3.1048064119687524e-10
DIAG_MTCA19:PICO6_CH5:RNG0_EEGAIN_RD,2.2345345018770502e-10
DIAG_MTCA19:PICO6_CH5:RNG0_EEOFST_RD,-1.3711327184751099e-08
DIAG_MTCA19:PICO6_CH5:RNG1_EEGAIN_RD,5.8848689810098165e-12
DIAG_MTCA19:PICO6_CH5:RNG1_EEOFST_RD,-3.4213898381096897e-10
DIAG_MTCA19:PICO6_CH6:RNG0_EEGAIN_RD,2.2341106742373995e-10
DIAG_MTCA19:PICO6_CH6:RNG0_EEOFST_RD,-2.7052546869299476e-08
DIAG_MTCA19:PICO6_CH6:RNG1_EEGAIN_RD,5.88490194075586e-12
DIAG_MTCA19:PICO6_CH6:RNG1_EEOFST_RD,-6.785130790554206e-10
DIAG_MTCA19:PICO6_CH7:RNG0_EEGAIN_RD,2.234772228382198e-10
DIAG_MTCA19:PICO6_CH7:RNG0_EEOFST_RD,1.061136845059707e-09
DIAG_MTCA19:PICO6_CH7:RNG1_EEGAIN_RD,5.8836646492366196e-12
DIAG_MTCA19:PICO6_CH7:RNG1_EEOFST_RD,6.028561677640099e-11
DIAG_MTCA19:PICO7_CH0:RNG0_EEGAIN_RD,2.2352787676371833e-10
DIAG_MTCA19:PICO7_CH0:RNG0_EEOFST_RD,4.909579853773494e-09
DIAG_MTCA19:PICO7_CH0:RNG1_EEGAIN_RD,5.882739607943055e-12
DIAG_MTCA19:PICO7_CH0:RNG1_EEOFST_RD,1.339989785797968e-10
DIAG_MTCA19:PICO7_CH1:RNG0_EEGAIN_RD,2.234619433938434e-10
DIAG_MTCA19:PICO7_CH1:RNG0_EEOFST_RD,-3.601888920456986e-08
DIAG_MTCA19:PICO7_CH1:RNG1_EEGAIN_RD,5.8853156723048805e-12
DIAG_MTCA19:PICO7_CH1:RNG1_EEOFST_RD,-9.329378380940057e-10
DIAG_MTCA19:PICO7_CH2:RNG0_EEGAIN_RD,2.2347000638855974e-10
DIAG_MTCA19:PICO7_CH2:RNG0_EEOFST_RD,-1.3106506990823164e-08
DIAG_MTCA19:PICO7_CH2:RNG1_EEGAIN_RD,5.881524867829002e-12
DIAG_MTCA19:PICO7_CH2:RNG1_EEOFST_RD,-3.3190170056762724e-10
DIAG_MTCA19:PICO7_CH3:RNG0_EEGAIN_RD,2.2349742889726798e-10
DIAG_MTCA19:PICO7_CH3:RNG0_EEOFST_RD,-1.1768145569135413e-08
DIAG_MTCA19:PICO7_CH3:RNG1_EEGAIN_RD,5.8832266315589354e-12
DIAG_MTCA19:PICO7_CH3:RNG1_EEOFST_RD,-2.762814976797756e-10
DIAG_MTCA19:PICO7_CH4:RNG0_EEGAIN_RD,2.2349766481966071e-10
DIAG_MTCA19:PICO7_CH4:RNG0_EEOFST_RD,5.788611812107547e-09
DIAG_MTCA19:PICO7_CH4:RNG1_EEGAIN_RD,5.8830687717226215e-12
DIAG_MTCA19:PICO7_CH4:RNG1_EEOFST_RD,1.594479409616767e-10
DIAG_MTCA19:PICO7_CH5:RNG0_EEGAIN_RD,2.235075874379433e-10
DIAG_MTCA19:PICO7_CH5:RNG0_EEOFST_RD,-8.76509531622105e-09
DIAG_MTCA19:PICO7_CH5:RNG1_EEGAIN_RD,5.88368156279051e-12
DIAG_MTCA19:PICO7_CH5:RNG1_EEOFST_RD,-2.1767303237663072e-10
DIAG_MTCA19:PICO7_CH6:RNG0_EEGAIN_RD,2.2348195516386227e-10
DIAG_MTCA19:PICO7_CH6:RNG0_EEOFST_RD,-7.566898219124596e-10
DIAG_MTCA19:PICO7_CH6:RNG1_EEGAIN_RD,5.883468625483834e-12
DIAG_MTCA19:PICO7_CH6:RNG1_EEOFST_RD,-1.6428997919037958e-12
DIAG_MTCA19:PICO7_CH7:RNG0_EEGAIN_RD,2.2349617989636528e-10
DIAG_MTCA19:PICO7_CH7:RNG0_EEOFST_RD,1.1702515401168512e-08
DIAG_MTCA19:PICO7_CH7:RNG1_EEGAIN_RD,5.883883658075462e-12
DIAG_MTCA19:PICO7_CH7:RNG1_EEOFST_RD,3.399321379937703e-10
DIAG_MTCA19:PICO8_CH0:RNG0_EEGAIN_RD,2.2346448302901223e-10
DIAG_MTCA19:PICO8_CH0:RNG0_EEOFST_RD,-9.678193357842702e-09
DIAG_MTCA19:PICO8_CH0:RNG1_EEGAIN_RD,5.884514230058979e-12
DIAG_MTCA19:PICO8_CH0:RNG1_EEOFST_RD,-2.3218652001055773e-10
DIAG_MTCA19:PICO8_CH1:RNG0_EEGAIN_RD,2.2342568073430158e-10
DIAG_MTCA19:PICO8_CH1:RNG0_EEOFST_RD,-1.5219475457683984e-08
DIAG_MTCA19:PICO8_CH1:RNG1_EEGAIN_RD,5.88272876592133e-12
DIAG_MTCA19:PICO8_CH1:RNG1_EEOFST_RD,-3.7908967631672397e-10
DIAG_MTCA19:PICO8_CH2:RNG0_EEGAIN_RD,2.2349946893207573e-10
DIAG_MTCA19:PICO8_CH2:RNG0_EEOFST_RD,6.017119691392736e-09
DIAG_MTCA19:PICO8_CH2:RNG1_EEGAIN_RD,5.8871072079746956e-12
DIAG_MTCA19:PICO8_CH2:RNG1_EEOFST_RD,1.8684000180346771e-10
DIAG_MTCA19:PICO8_CH3:RNG0_EEGAIN_RD,2.2345258976486093e-10
DIAG_MTCA19:PICO8_CH3:RNG0_EEOFST_RD,9.695646063789809e-09
DIAG_MTCA19:PICO8_CH3:RNG1_EEGAIN_RD,5.887581654845375e-12
DIAG_MTCA19:PICO8_CH3:RNG1_EEOFST_RD,3.124056291436972e-10
DIAG_MTCA19:PICO8_CH4:RNG0_EEGAIN_RD,2.2343453476292297e-10
DIAG_MTCA19:PICO8_CH4:RNG0_EEOFST_RD,-6.510929129177612e-09
DIAG_MTCA19:PICO8_CH4:RNG1_EEGAIN_RD,5.881792015244303e-12
DIAG_MTCA19:PICO8_CH4:RNG1_EEOFST_RD,-1.5853623969164232e-10
DIAG_MTCA19:PICO8_CH5:RNG0_EEGAIN_RD,2.2342136474229335e-10
DIAG_MTCA19:PICO8_CH5:RNG0_EEOFST_RD,-3.5236354278822546e-08
DIAG_MTCA19:PICO8_CH5:RNG1_EEGAIN_RD,5.882602564788453e-12
DIAG_MTCA19:PICO8_CH5:RNG1_EEOFST_RD,-9.024391789402841e-10
DIAG_MTCA19:PICO8_CH6:RNG0_EEGAIN_RD,2.234283730251363e-10
DIAG_MTCA19:PICO8_CH6:RNG0_EEOFST_RD,-1.0329303634648568e-08
DIAG_MTCA19:PICO8_CH6:RNG1_EEGAIN_RD,5.882016228253573e-12
DIAG_MTCA19:PICO8_CH6:RNG1_EEOFST_RD,-2.4336471726726927e-10
DIAG_MTCA19:PICO8_CH7:RNG0_EEGAIN_RD,2.2343896177723366e-10
DIAG_MTCA19:PICO8_CH7:RNG0_EEOFST_RD,-1.9446988464011383e-09
DIAG_MTCA19:PICO8_CH7:RNG1_EEGAIN_RD,5.884162948555094e-12
DIAG_MTCA19:PICO8_CH7:RNG1_EEOFST_RD,-6.804798911852483e-12
